priority,workState,type,sport,slug,route,status,qualityClassification,uniquenessClassification,indexability,reasonHeld,evidenceCoverage,internalLinks,productRelationships,workStateReasons,title
P0,READY,alternatives,running,osprey-talon-velocity-20,/products/osprey-talon-velocity-20/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:9|types:2,source:osprey-talon-velocity-20;alt:osprey-tempest-velocity-20;alt:ultimate-direction-fastpack-20;alt:osprey-tempest-velocity-20;alt:osprey-duro-15;alt:black-diamond-distance-15;alt:salomon-adv-skin-12;alt:osprey-talon-velocity-30;alt:black-diamond-distance-22,alternatives_eligible,Osprey Talon Velocity 20 alternatives
P0,READY,alternatives,running,patagonia-capilene-cool-daily-men,/products/patagonia-capilene-cool-daily-men/alternatives,published,ELIGIBLE,N/A,PUBLIC_NOINDEX,parent_product_not_indexable|decisionScore=100|soft_gated_category,n/a,alts:6|types:2,source:patagonia-capilene-cool-daily-men;alt:patagonia-capilene-thermal-crew-men;alt:nike-dri-fit-miler-men;alt:nike-dri-fit-miler-women;alt:tracksmith-van-cortlandt-tee-men;alt:janji-run-tee-men;alt:adidas-own-the-run-tee-men,alternatives_eligible,Patagonia Capilene Cool Daily Shirt (Men) alternatives
P0,READY,alternatives,running,patagonia-houdini-men,/products/patagonia-houdini-men/alternatives,published,ELIGIBLE,N/A,PUBLIC_NOINDEX,parent_product_not_indexable|decisionScore=100|soft_gated_category,n/a,alts:6|types:2,source:patagonia-houdini-men;alt:brooks-canopy-jacket-men;alt:nike-impossibly-light-men;alt:craft-adv-essence-light-wind-men;alt:on-weather-jacket-men;alt:craft-adv-essence-light-wind-vest-men;alt:brooks-canopy-jacket-men,alternatives_eligible,Patagonia Houdini Jacket (Men) alternatives
P0,READY,alternatives,running,patagonia-strider-pro-men,/products/patagonia-strider-pro-men/alternatives,published,ELIGIBLE,N/A,PUBLIC_NOINDEX,parent_product_not_indexable|decisionScore=100|soft_gated_category,n/a,alts:4|types:2,source:patagonia-strider-pro-men;alt:rabbit-fuel-n-fly-men;alt:janji-multi-short-men;alt:nb-rc-essential-short-men;alt:rabbit-fuel-n-fly-men,alternatives_eligible,Patagonia Strider Pro Shorts (Men) alternatives
P0,READY,alternatives,running,polar-grit-x2,/products/polar-grit-x2/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:6|types:2,source:polar-grit-x2;alt:garmin-fenix-8;alt:suunto-vertical-2;alt:polar-vantage-v3;alt:suunto-race;alt:coros-apex-4;alt:garmin-fenix-8,alternatives_eligible,Polar Grit X2 alternatives
P0,READY,alternatives,running,polar-h10,/products/polar-h10/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:13|types:3,source:polar-h10;alt:garmin-hrm-pro-plus;alt:polar-h9;alt:garmin-hrm-600;alt:wahoo-tickr;alt:polar-verity-sense;alt:wahoo-tickr-x;alt:coros-heart-rate-monitor;alt:garmin-hrm-200,alternatives_eligible,Polar H10 alternatives
P0,READY,alternatives,running,polar-h9,/products/polar-h9/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:4|types:2,source:polar-h9;alt:wahoo-tickr;alt:garmin-hrm-200;alt:polar-h10;alt:polar-h10,alternatives_eligible,Polar H9 alternatives
P0,READY,alternatives,running,polar-pacer,/products/polar-pacer/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:5|types:2,source:polar-pacer;alt:suunto-run;alt:polar-pacer-pro;alt:coros-pace-4;alt:amazfit-active-2;alt:polar-pacer-pro,alternatives_eligible,Polar Pacer alternatives
P0,READY,alternatives,running,polar-verity-sense,/products/polar-verity-sense/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:7|types:2,source:polar-verity-sense;alt:coros-heart-rate-monitor;alt:polar-h10;alt:garmin-hrm-fit;alt:wahoo-tickr-fit;alt:scosche-rhythm-plus-2;alt:scosche-rhythm24;alt:scosche-rhythm24,alternatives_eligible,Polar Verity Sense alternatives
P0,READY,alternatives,running,salomon-adv-skin-12,/products/salomon-adv-skin-12/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:15|types:4,source:salomon-adv-skin-12;alt:nathan-vaporair-2;alt:nathan-vaporair-2;alt:ultimate-direction-adventure-vest;alt:salomon-adv-skin-5;alt:ultimate-direction-race-vest-6;alt:salomon-xa-15;alt:nathan-pinnacle-12;alt:ultimate-direction-fastpack-20,alternatives_eligible,Salomon ADV Skin 12 alternatives
P0,READY,alternatives,running,salomon-adv-skin-5,/products/salomon-adv-skin-5/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:12|types:2,source:salomon-adv-skin-5;alt:osprey-dyna-lt;alt:compressport-ultrun-s-pack;alt:ultimate-direction-race-vest-6;alt:nathan-vaporair-4;alt:ultraspire-alpha-6;alt:salomon-adv-skin-12;alt:osprey-duro-lt;alt:uswe-pace-8,alternatives_eligible,Salomon ADV Skin 5 alternatives
P0,READY,alternatives,running,salomon-bonatti-wp-men,/products/salomon-bonatti-wp-men/alternatives,published,ELIGIBLE,N/A,PUBLIC_NOINDEX,parent_product_not_indexable|decisionScore=100|soft_gated_category,n/a,alts:4|types:4,source:salomon-bonatti-wp-men;alt:janji-rainrunner-men;alt:salomon-bonatti-wp-women;alt:janji-rainrunner-men;alt:salomon-bonatti-wp-women,alternatives_eligible,Salomon Bonatti Waterproof Jacket (Men) alternatives
P0,READY,alternatives,running,samsung-galaxy-watch-ultra,/products/samsung-galaxy-watch-ultra/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:4|types:2,source:samsung-galaxy-watch-ultra;alt:apple-watch-ultra-3;alt:garmin-fenix-8;alt:amazfit-t-rex-3-pro;alt:apple-watch-ultra-3,alternatives_eligible,Samsung Galaxy Watch Ultra alternatives
P0,READY,alternatives,running,saucony-endorphin-pro-4,/products/saucony-endorphin-pro-4/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:7|types:2,source:saucony-endorphin-pro-4;alt:nike-vaporfly-4;alt:saucony-endorphin-pro-3;alt:asics-metaspeed-sky-paris;alt:nike-vaporfly-4;alt:new-balance-fuelcell-supercomp-elite-v4;alt:adidas-adizero-adios-pro-4;alt:mizuno-wave-rebellion-pro-3,alternatives_eligible,Saucony Endorphin Pro 4 alternatives
P0,READY,alternatives,running,saucony-endorphin-speed-4,/products/saucony-endorphin-speed-4/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:6|types:4,source:saucony-endorphin-speed-4;alt:adidas-adizero-boston-12;alt:asics-novablast-5;alt:saucony-endorphin-speed-5;alt:adidas-adizero-boston-12;alt:saucony-endorphin-speed-5;alt:new-balance-fuelcell-rebel-v4,alternatives_eligible,Saucony Endorphin Speed 4 alternatives
P0,READY,alternatives,running,saucony-endorphin-speed-5,/products/saucony-endorphin-speed-5/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:14|types:6,source:saucony-endorphin-speed-5;alt:adidas-adizero-boston-12;alt:adidas-adizero-boston-12;alt:hoka-mach-6;alt:saucony-endorphin-pro-4;alt:asics-novablast-6;alt:adidas-adizero-boston-13;alt:on-cloudmonster-hyper;alt:saucony-endorphin-speed-4,alternatives_eligible,Saucony Endorphin Speed 5 alternatives
P0,READY,alternatives,running,saucony-peregrine-15,/products/saucony-peregrine-15/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:6|types:2,source:saucony-peregrine-15;alt:hoka-speedgoat-6;alt:hoka-speedgoat-6;alt:asics-gel-trabuco-13;alt:salomon-pulsar-trail-2;alt:altra-lone-peak-8;alt:salomon-sense-ride-5,alternatives_eligible,Saucony Peregrine 15 alternatives
P0,READY,alternatives,running,saucony-ride-18,/products/saucony-ride-18/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:8|types:2,source:saucony-ride-18;alt:brooks-ghost-18;alt:altra-experience-flow;alt:asics-novablast-6;alt:brooks-ghost-18;alt:asics-gel-cumulus-27;alt:nike-pegasus-42;alt:puma-magnify-nitro-2;alt:mizuno-wave-rider-28,alternatives_eligible,Saucony Ride 18 alternatives
P0,READY,alternatives,running,suunto-run,/products/suunto-run/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:5|types:2,source:suunto-run;alt:garmin-vivoactive-6;alt:coros-pace-4;alt:amazfit-active-2;alt:polar-pacer;alt:garmin-forerunner-165,alternatives_eligible,Suunto Run alternatives
P0,READY,alternatives,running,suunto-smart-heart-rate-belt,/products/suunto-smart-heart-rate-belt/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:4|types:2,source:suunto-smart-heart-rate-belt;alt:polar-h10;alt:wahoo-trackr;alt:garmin-hrm-200;alt:polar-h10,alternatives_eligible,Suunto Smart Heart Rate Belt alternatives
P0,READY,alternatives,running,suunto-vertical-2,/products/suunto-vertical-2/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:8|types:2,source:suunto-vertical-2;alt:garmin-fenix-8;alt:garmin-enduro-3;alt:garmin-epix-pro-gen-2;alt:coros-apex-4;alt:coros-vertix-2s;alt:polar-grit-x2;alt:amazfit-t-rex-3-pro;alt:garmin-enduro-3,alternatives_eligible,Suunto Vertical 2 alternatives
P0,READY,alternatives,running,tracksmith-session-short-men,/products/tracksmith-session-short-men/alternatives,published,ELIGIBLE,N/A,PUBLIC_NOINDEX,parent_product_not_indexable|decisionScore=100|soft_gated_category,n/a,alts:12|types:4,source:tracksmith-session-short-men;alt:tracksmith-session-short-women;alt:janji-multi-short-men;alt:nike-dri-fit-stride-short;alt:rabbit-fuel-n-fly-men;alt:craft-adv-essence-short;alt:on-performance-short-men;alt:nike-aerobill-cap;alt:asics-core-split-short,alternatives_eligible,Tracksmith Session Short (Men) alternatives
P0,READY,alternatives,running,tracksmith-twilight-half-men,/products/tracksmith-twilight-half-men/alternatives,published,ELIGIBLE,N/A,PUBLIC_NOINDEX,parent_product_not_indexable|decisionScore=100|soft_gated_category,n/a,alts:4|types:2,source:tracksmith-twilight-half-men;alt:nike-fast-tight-men;alt:craft-adv-essence-tight-men;alt:brooks-method-tight-women;alt:nike-fast-tight-men,alternatives_eligible,Tracksmith Twilight Half Tights (Men) alternatives
P0,READY,alternatives,running,ultimate-direction-fastpack-20,/products/ultimate-direction-fastpack-20/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:11|types:2,source:ultimate-direction-fastpack-20;alt:salomon-adv-skin-12;alt:ultimate-direction-fastpack-her-20;alt:osprey-duro-15;alt:osprey-talon-velocity-20;alt:black-diamond-distance-15;alt:ultimate-direction-fastpack-her-20;alt:ultimate-direction-fastpack-30;alt:ultimate-direction-race-vest-6,alternatives_eligible,Ultimate Direction Fastpack 20 alternatives
P0,READY,alternatives,running,ultraspire-alpha-6,/products/ultraspire-alpha-6/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:5|types:2,source:ultraspire-alpha-6;alt:salomon-adv-skin-5;alt:ultimate-direction-race-vest-6;alt:ultraspire-spry-5;alt:nathan-vaporair-4;alt:ultraspire-spry-5,alternatives_eligible,UltrAspire Alpha 6.0 Race Vest alternatives
P0,READY,alternatives,running,wahoo-tickr-fit,/products/wahoo-tickr-fit/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:6|types:2,source:wahoo-tickr-fit;alt:coros-heart-rate-monitor;alt:wahoo-trackr;alt:polar-verity-sense;alt:scosche-rhythm24;alt:scosche-rhythm-plus-2;alt:coros-heart-rate-monitor,alternatives_eligible,Wahoo TICKR FIT alternatives
P0,READY,alternatives,running,wahoo-trackr,/products/wahoo-trackr/alternatives,published,ELIGIBLE,N/A,INDEXABLE,,n/a,alts:8|types:3,source:wahoo-trackr;alt:polar-h10;alt:wahoo-tickr;alt:wahoo-tickr-x;alt:garmin-hrm-200;alt:wahoo-tickr-fit;alt:suunto-smart-heart-rate-belt;alt:wahoo-tickr;alt:polar-h10,alternatives_eligible,Wahoo TRACKR Heart Rate alternatives
P0,READY,review,running,adidas-adizero-boston-12,/reviews/adidas-adizero-boston-12,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:2,product:adidas-adizero-boston-12,launch_ready_unique,adidas Adizero Boston 12 Review
P0,READY,review,running,amazfit-active-2,/reviews/amazfit-active-2,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:amazfit-active-2,launch_ready_unique,Amazfit Active 2 Review
P0,READY,review,running,amazfit-t-rex-3-pro,/reviews/amazfit-t-rex-3-pro,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:amazfit-t-rex-3-pro,launch_ready_unique,Amazfit T-Rex 3 Pro Review
P0,READY,review,running,apple-watch-series-10,/reviews/apple-watch-series-10,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:apple-watch-series-10,launch_ready_unique,Apple Watch Series 10 Review
P0,READY,review,running,apple-watch-ultra-3,/reviews/apple-watch-ultra-3,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:1,product:apple-watch-ultra-3,launch_ready_unique,Apple Watch Ultra 3 Review
P0,READY,review,running,asics-gel-kayano-32,/reviews/asics-gel-kayano-32,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:asics-gel-kayano-32,launch_ready_unique,ASICS GEL-Kayano 32 Review
P0,READY,review,running,asics-novablast-5,/reviews/asics-novablast-5,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,strong (4),alts:3|comps:2,product:asics-novablast-5,launch_ready_unique,ASICS Novablast 5 Review
P0,READY,review,running,asics-novablast-6,/reviews/asics-novablast-6,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (3),alts:3|comps:3,product:asics-novablast-6,launch_ready_unique,ASICS Novablast 6 Review
P0,READY,review,running,asics-superblast-2,/reviews/asics-superblast-2,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (3),alts:3,product:asics-superblast-2,launch_ready_unique,ASICS SUPERBLAST 2 Review
P0,READY,review,running,brooks-adrenaline-gts-25,/reviews/brooks-adrenaline-gts-25,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:1,product:brooks-adrenaline-gts-25,launch_ready_unique,Brooks Adrenaline GTS 25 Review
P0,READY,review,running,brooks-ghost-18,/reviews/brooks-ghost-18,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:brooks-ghost-18,launch_ready_unique,Brooks Ghost 18 Review
P0,READY,review,running,brooks-glycerin-22,/reviews/brooks-glycerin-22,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:brooks-glycerin-22,launch_ready_unique,Brooks Glycerin 22 Review
P0,READY,review,running,coros-apex-4,/reviews/coros-apex-4,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:1,product:coros-apex-4,launch_ready_unique,COROS Apex 4 Review
P0,READY,review,running,coros-pace-3,/reviews/coros-pace-3,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (3),alts:3,product:coros-pace-3,launch_ready_unique,COROS Pace 3 Review
P0,READY,review,running,coros-pace-4,/reviews/coros-pace-4,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:2,product:coros-pace-4,launch_ready_unique,COROS Pace 4 Review
P0,READY,review,running,coros-vertix-2s,/reviews/coros-vertix-2s,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:coros-vertix-2s,launch_ready_unique,COROS Vertix 2S Review
P0,READY,review,running,feetures-elite-light-cushion,/reviews/feetures-elite-light-cushion,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,thin (1),alts:3|comps:1,product:feetures-elite-light-cushion,launch_ready_unique,Feetures Elite Light Cushion Review
P0,READY,review,running,garmin-enduro-3,/reviews/garmin-enduro-3,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:1,product:garmin-enduro-3,launch_ready_unique,Garmin Enduro 3 Review
P0,READY,review,running,garmin-epix-pro-gen-2,/reviews/garmin-epix-pro-gen-2,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:garmin-epix-pro-gen-2,launch_ready_unique,Garmin Epix Pro (Gen 2) Review
P0,READY,review,running,garmin-fenix-8,/reviews/garmin-fenix-8,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:2,product:garmin-fenix-8,launch_ready_unique,Garmin Fenix 8 Review
P0,READY,review,running,garmin-forerunner-265s,/reviews/garmin-forerunner-265s,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:garmin-forerunner-265s,launch_ready_unique,Garmin Forerunner 265S Review
P0,READY,review,running,garmin-forerunner-970,/reviews/garmin-forerunner-970,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (3),alts:3,product:garmin-forerunner-970,launch_ready_unique,Garmin Forerunner 970 Review
P0,READY,review,running,garmin-hrm-600,/reviews/garmin-hrm-600,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:4|comps:2,product:garmin-hrm-600,launch_ready_unique,Garmin HRM 600 Review
P0,READY,review,running,garmin-instinct-3,/reviews/garmin-instinct-3,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:garmin-instinct-3,launch_ready_unique,Garmin Instinct 3 Review
P0,READY,review,running,garmin-vivoactive-6,/reviews/garmin-vivoactive-6,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:1,product:garmin-vivoactive-6,launch_ready_unique,Garmin Vivoactive 6 Review
P0,READY,review,running,hoka-bondi-9,/reviews/hoka-bondi-9,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:hoka-bondi-9,launch_ready_unique,HOKA Bondi 9 Review
P0,READY,review,running,hoka-clifton-10,/reviews/hoka-clifton-10,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:hoka-clifton-10,launch_ready_unique,HOKA Clifton 10 Review
P0,READY,review,running,hoka-speedgoat-6,/reviews/hoka-speedgoat-6,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:hoka-speedgoat-6,launch_ready_unique,HOKA Speedgoat 6 Review
P0,READY,review,running,nathan-streak-reflective-vest,/reviews/nathan-streak-reflective-vest,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,thin (1),alts:2|comps:1,product:nathan-streak-reflective-vest,launch_ready_unique,Nathan Streak Reflective Vest Review
P0,READY,review,running,nike-alphafly-3,/reviews/nike-alphafly-3,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:nike-alphafly-3,launch_ready_unique,Nike Alphafly 3 Review
P0,READY,review,running,nike-pegasus-42,/reviews/nike-pegasus-42,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:nike-pegasus-42,launch_ready_unique,Nike Pegasus 42 Review
P0,READY,review,running,nike-vaporfly-4,/reviews/nike-vaporfly-4,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:nike-vaporfly-4,launch_ready_unique,Nike Vaporfly 4 Review
P0,READY,review,running,nike-vomero-18,/reviews/nike-vomero-18,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:nike-vomero-18,launch_ready_unique,Nike Vomero 18 Review
P0,READY,review,running,polar-grit-x2,/reviews/polar-grit-x2,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3|comps:1,product:polar-grit-x2,launch_ready_unique,Polar Grit X2 Review
P0,READY,review,running,polar-h10,/reviews/polar-h10,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:4|comps:3,product:polar-h10,launch_ready_unique,Polar H10 Review
P0,READY,review,running,polar-pacer,/reviews/polar-pacer,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:polar-pacer,launch_ready_unique,Polar Pacer Review
P0,READY,review,running,polar-verity-sense,/reviews/polar-verity-sense,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:4|comps:1,product:polar-verity-sense,launch_ready_unique,Polar Verity Sense Review
P0,READY,review,running,samsung-galaxy-watch-ultra,/reviews/samsung-galaxy-watch-ultra,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:3,product:samsung-galaxy-watch-ultra,launch_ready_unique,Samsung Galaxy Watch Ultra Review
P0,READY,review,running,saucony-endorphin-speed-5,/reviews/saucony-endorphin-speed-5,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (3),alts:3,product:saucony-endorphin-speed-5,launch_ready_unique,Saucony Endorphin Speed 5 Review
P0,READY,review,running,saucony-peregrine-15,/reviews/saucony-peregrine-15,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:4|comps:1,product:saucony-peregrine-15,launch_ready_unique,Saucony Peregrine 15 Review
P0,READY,review,running,scosche-rhythm-plus-2,/reviews/scosche-rhythm-plus-2,published,LAUNCH_READY,GENUINELY_UNIQUE,INDEXABLE,,moderate (2),alts:4,product:scosche-rhythm-plus-2,launch_ready_unique,Scosche Rhythm+ 2.0 Review
