issue_id,severity,url,page_type,entity_slug,section,issue_class,issue_subclass,rendered_excerpt,image_path,related_entity,root_cause,source_file,source_field,transform,component,detector_that_should_have_caught_it,why_detector_missed,recommended_fix_class,confidence,status
RQ-04105,BLOCKER,https://kitletics.com/reviews/patagonia-capilene-midweight-zip-men,review,patagonia-capilene-midweight-zip-men,section:sec-usecase,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Who should buy coldmildtemperaturesuitabilitypatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenbreathabilitymoderate moderatebreathabilitypatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenpocketsno nopocketspatagoniacapilenemidweightzipmen patagonia…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-usecase,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04106,BLOCKER,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,patagonia-capilene-midweight-zip-men,section:sec-usecase,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Who should buy coldmildtemperaturesuitabilitypatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenbreathabilitymoderate moderatebreathabilitypatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenpocketsno nopocketspatagoniacapilenemidweightzipmen patagonia…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-usecase,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04107,BLOCKER,https://kitletics.com/reviews/patagonia-capilene-midweight-zip-men,review,patagonia-capilene-midweight-zip-men,section:sec-value,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Value regularfitpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmensizerangexsxxlconfirmmanufacturerchart xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidweigh…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-value,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04108,BLOCKER,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,patagonia-capilene-midweight-zip-men,section:sec-value,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Value regularfitpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmensizerangexsxxlconfirmmanufacturerchart xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidweigh…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-value,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04109,BLOCKER,https://kitletics.com/reviews/patagonia-capilene-midweight-zip-men,review,patagonia-capilene-midweight-zip-men,section:sec-overview,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,What it is xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenseasonautumnwinterspring autumnwinterspringseasonpatagoniacapilenemid…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-overview,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04110,BLOCKER,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,patagonia-capilene-midweight-zip-men,section:sec-overview,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,What it is xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenseasonautumnwinterspring autumnwinterspringseasonpatagoniacapilenemid…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-overview,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04111,BLOCKER,https://kitletics.com/reviews/patagonia-capilene-midweight-zip-men,review,patagonia-capilene-midweight-zip-men,section:sec-verified-specs,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Key specs regularfitpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmensizerangexsxxlconfirmmanufacturerchart xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidw…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-verified-specs,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04112,BLOCKER,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,patagonia-capilene-midweight-zip-men,section:sec-verified-specs,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Key specs regularfitpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmensizerangexsxxlconfirmmanufacturerchart xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidw…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-verified-specs,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04113,BLOCKER,https://kitletics.com/reviews/patagonia-capilene-midweight-zip-men,review,patagonia-capilene-midweight-zip-men,section:sec-fit,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Fit & daily use xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenseasonautumnwinterspring autumnwinterspringseasonpatagoniacapile…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-fit,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04114,BLOCKER,https://kitletics.com/products/patagonia-capilene-midweight-zip-men,product,patagonia-capilene-midweight-zip-men,section:sec-fit,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Fit & daily use xsxxlconfirmmanufacturerchartsizerangepatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenweathercoldmild coldmildweatherpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenseasonautumnwinterspring autumnwinterspringseasonpatagoniacapile…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-fit,"getProductReviewSummary uses raw overlay review, not enrichReviewForPage",ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
RQ-04115,BLOCKER,https://kitletics.com/reviews/patagonia-capilene-midweight-zip-men,review,patagonia-capilene-midweight-zip-men,section:sec-performance,TOKEN_LEAK,skuslug|skuid|concatenated_token_phrase|slug_field_value,Performance skuslugpatagoniacapilenemidweightzipmen skuidprodpatagoniacapilenemidweightzipmen genCapileneMidweightpatagoniacapilenemidweightzipmen patagoniacapilenemidweightzipmenmaterialcapilenemidweightrecycledpolyester capilenemidweightrecycledpolyestermaterialpatagoniacapile…,,p54_held_finalized_uniqueness_tokens,uniqueTokenList/skuStamp + specDumpSentence concatenated identifiers written into overlay JSON; page-time enrichTestingContext preserves 'How we assessed it' dumps; section keepers do not strip stamps; reviews.ts dedupeReviewsBySlug first-wins so P54/P53 beat handwritten copy,src/content/reviews-p54-held-finalized.json,section:sec-performance,enrichReviewForPage preserves overlay,ReviewPage/section,canPublishReview.containsInternalTerminology + assessReviewArticle + site:audit CONTENT INTERNAL_LEAK + isReportOrJunkVoice,INTERNAL_PATTERNS omit sku concatenations; isReportOrJunkVoice has no identifier detector; quality-contract treats testingContext as disclosure; uniqueness Jaccard is improved by unique stamps; launch assessor uses length/presence (tokens inflate word count); site:audit samples 15 reviews,STRIP_UNIQUENESS_TOKENS_AND_REGENERATE_PUBLIC_COPY,high,OPEN
